user_id,device,location,traffic_source,visited,signed_up,added_to_cart,purchased,timestamp
user_816,desktop,Pune,paid_ads,True,False,False,False,2025-05-27 10:42:00
user_817,mobile,Chennai,paid_ads,True,False,False,False,2025-04-14 22:04:00
user_818,mobile,Delhi,paid_ads,True,False,False,False,2025-05-10 17:18:00
user_819,mobile,Bangalore,organic_search,True,True,False,False,2025-04-08 05:45:00
user_820,desktop,Bangalore,direct,True,True,True,False,2025-05-30 22:40:00
user_821,mobile,Mumbai,organic_search,True,False,False,False,2025-03-23 11:32:00
user_822,mobile,Jaipur,direct,True,True,False,False,2025-03-29 03:12:00
user_823,mobile,Mumbai,paid_ads,True,False,False,False,2025-03-18 07:50:00
user_824,mobile,Chennai,social_media,True,True,False,False,2025-05-03 00:23:00
user_825,tablet,Bangalore,paid_ads,True,True,True,False,2025-05-10 18:23:00
user_826,mobile,Mumbai,referral,True,True,False,False,2025-04-29 17:08:00
user_827,mobile,Ahmedabad,organic_search,True,False,False,False,2025-05-18 02:04:00
user_828,desktop,Pune,social_media,True,False,False,False,2025-04-09 12:45:00
user_829,mobile,Bangalore,referral,True,False,False,False,2025-05-01 16:26:00
user_830,mobile,Delhi,direct,True,False,False,False,2025-04-22 18:04:00
user_831,mobile,Mumbai,paid_ads,True,False,False,False,2025-03-17 10:41:00
user_832,mobile,Delhi,referral,True,False,False,False,2025-03-10 14:29:00
user_833,mobile,Delhi,social_media,True,True,False,False,2025-05-27 16:22:00
user_834,mobile,Bangalore,organic_search,True,False,False,False,2025-03-17 17:40:00
user_835,mobile,Jaipur,paid_ads,True,True,False,False,2025-05-15 05:49:00
user_836,tablet,Hyderabad,paid_ads,True,False,False,False,2025-03-17 13:32:00
user_837,mobile,Pune,paid_ads,True,False,False,False,2025-03-08 03:33:00
user_838,desktop,Chennai,email,True,True,False,False,2025-03-20 09:10:00
user_839,desktop,Bangalore,social_media,True,True,False,False,2025-03-21 10:59:00
user_840,mobile,Pune,organic_search,True,False,False,False,2025-05-30 07:22:00
user_841,desktop,Bangalore,direct,True,True,True,False,2025-05-06 09:54:00
user_842,mobile,Pune,organic_search,True,False,False,False,2025-03-11 08:12:00
user_843,tablet,Delhi,referral,True,True,True,True,2025-05-21 17:17:00
user_844,mobile,Mumbai,referral,True,False,False,False,2025-03-17 20:19:00
user_845,mobile,Pune,direct,True,True,True,False,2025-05-18 17:05:00
user_846,mobile,Hyderabad,email,True,False,False,False,2025-05-04 20:10:00
user_847,tablet,Pune,organic_search,True,True,False,False,2025-05-15 18:09:00
user_848,mobile,Ahmedabad,paid_ads,True,True,False,False,2025-03-22 21:39:00
user_849,desktop,Mumbai,organic_search,True,True,False,False,2025-05-17 10:53:00
user_850,mobile,Bangalore,organic_search,True,True,True,True,2025-05-12 01:52:00
user_851,desktop,Delhi,social_media,True,True,False,False,2025-03-04 02:02:00
user_852,mobile,Hyderabad,organic_search,True,False,False,False,2025-05-22 18:16:00
user_853,desktop,Kolkata,referral,True,True,False,False,2025-05-23 06:49:00
user_854,mobile,Delhi,direct,True,False,False,False,2025-05-13 13:39:00
user_855,mobile,Hyderabad,paid_ads,True,True,False,False,2025-05-21 00:31:00
user_856,mobile,Chennai,paid_ads,True,False,False,False,2025-05-20 17:18:00
user_857,mobile,Mumbai,paid_ads,True,True,False,False,2025-05-22 09:30:00
user_858,desktop,Kolkata,direct,True,False,False,False,2025-04-01 21:25:00
user_859,mobile,Hyderabad,social_media,True,False,False,False,2025-04-08 14:04:00
user_860,desktop,Ahmedabad,organic_search,True,True,True,False,2025-05-28 01:10:00
user_861,mobile,Delhi,paid_ads,True,True,False,False,2025-04-26 13:30:00
user_862,mobile,Mumbai,paid_ads,True,True,True,True,2025-04-29 06:21:00
user_863,mobile,Bangalore,referral,True,True,True,True,2025-05-17 04:20:00
user_864,mobile,Mumbai,organic_search,True,True,True,True,2025-04-10 23:55:00
user_865,desktop,Jaipur,organic_search,True,True,False,False,2025-04-14 12:08:00
user_866,mobile,Mumbai,direct,True,False,False,False,2025-04-17 16:35:00
user_867,mobile,Kolkata,direct,True,True,False,False,2025-03-14 10:15:00
user_868,desktop,Bangalore,direct,True,True,True,True,2025-04-29 03:17:00
user_869,tablet,Delhi,paid_ads,True,True,True,True,2025-04-27 07:09:00
user_870,mobile,Mumbai,social_media,True,False,False,False,2025-03-13 01:18:00
user_871,mobile,Hyderabad,social_media,True,True,False,False,2025-04-19 19:26:00
user_872,desktop,Hyderabad,organic_search,True,False,False,False,2025-04-01 05:52:00
user_873,mobile,Delhi,social_media,True,False,False,False,2025-04-11 18:46:00
user_874,mobile,Ahmedabad,organic_search,True,False,False,False,2025-04-10 06:48:00
user_875,mobile,Delhi,paid_ads,True,True,False,False,2025-03-21 15:32:00
user_876,desktop,Bangalore,direct,True,False,False,False,2025-04-29 15:56:00
user_877,desktop,Hyderabad,paid_ads,True,True,False,False,2025-04-09 15:01:00
user_878,mobile,Mumbai,direct,True,False,False,False,2025-03-12 12:32:00
user_879,mobile,Ahmedabad,organic_search,True,False,False,False,2025-04-28 07:13:00
user_880,mobile,Delhi,paid_ads,True,True,False,False,2025-05-14 11:03:00
user_881,desktop,Mumbai,social_media,True,False,False,False,2025-03-07 09:31:00
user_882,mobile,Bangalore,email,True,False,False,False,2025-05-16 20:43:00
user_883,mobile,Hyderabad,paid_ads,True,True,True,False,2025-04-30 09:34:00
user_884,desktop,Bangalore,direct,True,True,False,False,2025-03-02 03:27:00
user_885,mobile,Chennai,organic_search,True,False,False,False,2025-03-18 08:46:00
user_886,desktop,Mumbai,direct,True,False,False,False,2025-04-16 12:23:00
user_887,mobile,Delhi,organic_search,True,False,False,False,2025-03-06 12:03:00
user_888,mobile,Kolkata,direct,True,False,False,False,2025-05-12 17:12:00
user_889,mobile,Mumbai,paid_ads,True,True,False,False,2025-04-16 17:18:00
user_890,desktop,Pune,email,True,False,False,False,2025-03-10 12:32:00
user_891,desktop,Mumbai,social_media,True,False,False,False,2025-04-27 17:17:00
user_892,desktop,Pune,organic_search,True,True,True,False,2025-05-19 21:39:00
user_893,mobile,Delhi,direct,True,True,True,True,2025-03-16 04:06:00
user_894,desktop,Hyderabad,organic_search,True,False,False,False,2025-04-20 11:50:00
user_895,mobile,Mumbai,organic_search,True,False,False,False,2025-04-13 17:23:00
user_896,mobile,Mumbai,email,True,False,False,False,2025-03-19 06:38:00
user_897,desktop,Delhi,organic_search,True,True,False,False,2025-05-05 12:32:00
user_898,mobile,Mumbai,organic_search,True,True,False,False,2025-03-06 01:02:00
user_899,mobile,Delhi,paid_ads,True,False,False,False,2025-03-18 22:21:00
user_900,mobile,Bangalore,email,True,False,False,False,2025-04-30 16:29:00
user_901,mobile,Hyderabad,organic_search,True,True,False,False,2025-03-20 19:57:00
user_902,mobile,Kolkata,paid_ads,True,False,False,False,2025-05-05 04:20:00
user_903,desktop,Chennai,social_media,True,False,False,False,2025-05-18 10:10:00
user_904,mobile,Hyderabad,direct,True,False,False,False,2025-04-20 19:47:00
user_905,desktop,Bangalore,direct,True,False,False,False,2025-04-08 18:21:00
user_906,desktop,Bangalore,email,True,True,False,False,2025-05-04 16:34:00
user_907,mobile,Bangalore,social_media,True,False,False,False,2025-05-02 22:36:00
user_908,mobile,Pune,paid_ads,True,True,False,False,2025-04-08 15:52:00
user_909,mobile,Delhi,organic_search,True,False,False,False,2025-03-03 11:21:00
user_910,desktop,Mumbai,social_media,True,True,False,False,2025-05-26 03:26:00
user_911,mobile,Chennai,referral,True,False,False,False,2025-05-14 09:50:00
user_912,desktop,Delhi,social_media,True,False,False,False,2025-05-28 20:01:00
user_913,mobile,Pune,organic_search,True,False,False,False,2025-05-16 15:16:00
user_914,desktop,Pune,paid_ads,True,False,False,False,2025-05-23 18:36:00
user_915,mobile,Mumbai,social_media,True,True,False,False,2025-03-30 23:03:00
user_916,mobile,Mumbai,social_media,True,False,False,False,2025-05-14 15:10:00
user_917,tablet,Bangalore,social_media,True,True,True,False,2025-05-07 20:46:00
user_918,desktop,Hyderabad,social_media,True,True,False,False,2025-05-19 12:09:00
user_919,mobile,Delhi,organic_search,True,False,False,False,2025-05-27 07:02:00
user_920,desktop,Chennai,direct,True,False,False,False,2025-05-13 22:07:00
user_921,mobile,Hyderabad,social_media,True,False,False,False,2025-03-25 00:28:00
user_922,desktop,Delhi,organic_search,True,False,False,False,2025-04-10 13:09:00
user_923,desktop,Mumbai,paid_ads,True,False,False,False,2025-04-22 22:13:00
user_924,mobile,Kolkata,direct,True,False,False,False,2025-04-22 16:49:00
user_925,mobile,Delhi,direct,True,False,False,False,2025-05-18 15:55:00
user_926,mobile,Pune,paid_ads,True,False,False,False,2025-03-08 22:08:00
user_927,mobile,Bangalore,organic_search,True,True,True,False,2025-05-06 06:35:00
user_928,desktop,Hyderabad,organic_search,True,False,False,False,2025-04-11 21:30:00
user_929,mobile,Pune,organic_search,True,False,False,False,2025-05-07 12:20:00
user_930,mobile,Pune,social_media,True,True,True,True,2025-03-23 14:58:00
user_931,desktop,Delhi,social_media,True,True,False,False,2025-05-08 10:34:00
user_932,tablet,Delhi,social_media,True,False,False,False,2025-04-15 21:49:00
user_933,mobile,Kolkata,social_media,True,True,False,False,2025-05-27 20:51:00
user_934,mobile,Bangalore,organic_search,True,True,False,False,2025-05-28 08:39:00
user_935,mobile,Mumbai,organic_search,True,True,False,False,2025-05-01 06:15:00
user_936,mobile,Ahmedabad,paid_ads,True,True,False,False,2025-04-05 17:19:00
user_937,tablet,Mumbai,organic_search,True,False,False,False,2025-03-29 09:49:00
user_938,mobile,Mumbai,organic_search,True,True,False,False,2025-04-06 22:13:00
user_939,desktop,Mumbai,social_media,True,True,False,False,2025-05-28 22:31:00
user_940,mobile,Hyderabad,email,True,False,False,False,2025-04-10 15:22:00
user_941,desktop,Chennai,email,True,True,False,False,2025-05-11 23:17:00
user_942,desktop,Delhi,email,True,False,False,False,2025-04-06 03:36:00
user_943,desktop,Delhi,social_media,True,False,False,False,2025-05-26 17:24:00
user_944,mobile,Delhi,social_media,True,False,False,False,2025-04-20 11:49:00
user_945,mobile,Chennai,organic_search,True,False,False,False,2025-03-19 09:02:00
user_946,mobile,Mumbai,referral,True,True,False,False,2025-04-06 22:05:00
user_947,tablet,Ahmedabad,organic_search,True,True,True,True,2025-04-14 14:41:00
user_948,desktop,Delhi,organic_search,True,True,False,False,2025-04-02 23:30:00
user_949,desktop,Indore,organic_search,True,True,False,False,2025-03-28 06:52:00
user_950,desktop,Mumbai,referral,True,False,False,False,2025-05-08 08:59:00
user_951,desktop,Kolkata,referral,True,True,False,False,2025-05-11 22:17:00
user_952,mobile,Delhi,email,True,False,False,False,2025-03-18 03:39:00
user_953,tablet,Mumbai,social_media,True,True,False,False,2025-05-15 07:15:00
user_954,mobile,Pune,paid_ads,True,True,False,False,2025-03-07 21:57:00
user_955,mobile,Pune,referral,True,True,True,False,2025-05-07 07:40:00
user_956,mobile,Bangalore,social_media,True,True,True,True,2025-03-30 01:06:00
user_957,mobile,Chennai,direct,True,False,False,False,2025-04-22 10:45:00
user_958,mobile,Hyderabad,paid_ads,True,False,False,False,2025-04-30 03:43:00
user_959,desktop,Pune,paid_ads,True,False,False,False,2025-03-18 00:35:00
user_960,mobile,Delhi,direct,True,False,False,False,2025-03-21 13:41:00
user_961,desktop,Bangalore,organic_search,True,False,False,False,2025-04-30 15:41:00
user_962,mobile,Bangalore,direct,True,False,False,False,2025-03-26 09:20:00
user_963,mobile,Delhi,paid_ads,True,True,True,True,2025-04-06 20:03:00
user_964,mobile,Pune,direct,True,True,False,False,2025-03-12 20:36:00
user_965,mobile,Mumbai,paid_ads,True,False,False,False,2025-03-30 17:47:00
user_966,desktop,Mumbai,social_media,True,True,False,False,2025-03-05 05:26:00
user_967,mobile,Hyderabad,paid_ads,True,True,False,False,2025-03-23 01:53:00
user_968,desktop,Chennai,social_media,True,True,False,False,2025-04-20 15:11:00
user_969,mobile,Mumbai,paid_ads,True,True,True,False,2025-04-07 01:00:00
user_970,desktop,Bangalore,referral,True,False,False,False,2025-04-08 18:38:00
user_971,tablet,Ahmedabad,social_media,True,True,True,False,2025-03-14 10:18:00
user_972,desktop,Delhi,organic_search,True,True,False,False,2025-04-28 20:34:00
user_973,mobile,Chennai,direct,True,True,False,False,2025-05-07 15:56:00
user_974,mobile,Chennai,organic_search,True,False,False,False,2025-03-18 16:29:00
user_975,mobile,Bangalore,paid_ads,True,False,False,False,2025-04-04 06:51:00
user_976,desktop,Ahmedabad,organic_search,True,True,False,False,2025-03-15 10:10:00
user_977,mobile,Chennai,direct,True,False,False,False,2025-04-28 20:16:00
user_978,mobile,Bangalore,organic_search,True,True,True,False,2025-03-24 00:47:00
user_979,desktop,Hyderabad,organic_search,True,False,False,False,2025-04-13 09:36:00
user_980,mobile,Chennai,direct,True,False,False,False,2025-05-26 06:11:00
user_981,desktop,Hyderabad,email,True,False,False,False,2025-05-18 20:57:00
user_982,mobile,Pune,organic_search,True,True,False,False,2025-04-21 13:32:00
user_983,mobile,Delhi,email,True,True,False,False,2025-04-11 02:25:00
user_984,desktop,Delhi,direct,True,True,True,True,2025-05-25 03:11:00
user_985,mobile,Delhi,organic_search,True,True,False,False,2025-03-18 15:20:00
user_986,desktop,Mumbai,email,True,True,False,False,2025-04-01 00:16:00
user_987,mobile,Mumbai,paid_ads,True,True,False,False,2025-04-19 07:28:00
user_988,mobile,Pune,social_media,True,True,True,False,2025-04-04 10:19:00
user_989,desktop,Chennai,paid_ads,True,False,False,False,2025-05-14 23:36:00
user_990,desktop,Chennai,social_media,True,True,False,False,2025-03-02 08:41:00
user_991,desktop,Hyderabad,organic_search,True,False,False,False,2025-04-16 22:15:00
user_992,mobile,Pune,email,True,False,False,False,2025-03-08 21:07:00
user_993,desktop,Bangalore,organic_search,True,False,False,False,2025-04-29 09:10:00
user_994,mobile,Pune,paid_ads,True,False,False,False,2025-04-21 21:32:00
user_995,mobile,Delhi,organic_search,True,False,False,False,2025-05-30 09:44:00
user_996,tablet,Ahmedabad,email,True,False,False,False,2025-03-16 20:58:00
user_997,mobile,Chennai,paid_ads,True,True,False,False,2025-04-07 11:39:00
user_998,tablet,Delhi,paid_ads,True,False,False,False,2025-03-29 07:08:00
user_999,mobile,Hyderabad,paid_ads,True,False,False,False,2025-05-01 04:29:00
user_1000,mobile,Hyderabad,email,True,True,False,False,2025-05-17 11:26:00
user_1001,mobile,Mumbai,paid_ads,True,True,False,False,2025-05-29 17:58:00
user_1002,desktop,Hyderabad,email,True,False,False,False,2025-04-30 17:51:00
user_1003,desktop,Delhi,organic_search,True,False,False,False,2025-05-25 06:48:00
user_1004,desktop,Mumbai,organic_search,True,False,False,False,2025-04-01 21:48:00
user_1005,desktop,Ahmedabad,social_media,True,True,False,False,2025-05-16 02:33:00
user_1006,desktop,Hyderabad,direct,True,False,False,False,2025-04-27 16:45:00
user_1007,desktop,Pune,organic_search,True,True,False,False,2025-04-16 02:58:00
user_1008,mobile,Chennai,organic_search,True,False,False,False,2025-05-12 03:03:00
user_1009,mobile,Delhi,organic_search,True,True,False,False,2025-05-10 16:12:00
user_1010,mobile,Bangalore,social_media,True,False,False,False,2025-05-13 17:09:00
user_1011,tablet,Chennai,paid_ads,True,True,False,False,2025-03-22 10:54:00
user_1012,tablet,Jaipur,email,True,True,False,False,2025-05-06 14:07:00
user_1013,mobile,Delhi,organic_search,True,True,False,False,2025-05-27 06:45:00
user_1014,desktop,Pune,organic_search,True,True,False,False,2025-05-14 15:05:00
user_1015,tablet,Ahmedabad,paid_ads,True,False,False,False,2025-05-05 14:51:00
user_1016,mobile,Chennai,social_media,True,True,False,False,2025-03-08 14:08:00
user_1017,desktop,Ahmedabad,social_media,True,True,True,False,2025-05-05 13:29:00
user_1018,tablet,Bangalore,organic_search,True,True,False,False,2025-05-12 01:35:00
user_1019,mobile,Jaipur,direct,True,False,False,False,2025-04-29 21:51:00
user_1020,desktop,Chennai,paid_ads,True,True,False,False,2025-04-09 23:01:00
user_1021,mobile,Mumbai,social_media,True,True,False,False,2025-04-20 08:52:00
user_1022,tablet,Ahmedabad,paid_ads,True,False,False,False,2025-03-01 23:13:00
user_1023,tablet,Bangalore,organic_search,True,False,False,False,2025-05-14 02:02:00
user_1024,tablet,Bangalore,email,True,False,False,False,2025-04-24 11:44:00
user_1025,mobile,Hyderabad,email,True,False,False,False,2025-03-09 17:03:00
user_1026,desktop,Mumbai,paid_ads,True,True,False,False,2025-03-09 15:02:00
user_1027,desktop,Bangalore,social_media,True,False,False,False,2025-04-06 13:11:00
user_1028,mobile,Pune,organic_search,True,False,False,False,2025-03-18 20:46:00
user_1029,desktop,Mumbai,social_media,True,False,False,False,2025-05-22 13:23:00
user_1030,mobile,Delhi,paid_ads,True,True,False,False,2025-04-18 14:55:00
user_1031,desktop,Mumbai,email,True,False,False,False,2025-04-18 12:05:00
user_1032,mobile,Bangalore,organic_search,True,True,True,False,2025-05-27 21:55:00
user_1033,mobile,Chennai,organic_search,True,False,False,False,2025-05-09 04:41:00
user_1034,mobile,Kolkata,organic_search,True,True,False,False,2025-04-14 03:11:00
user_1035,desktop,Ahmedabad,organic_search,True,True,False,False,2025-05-08 12:33:00
user_1036,mobile,Hyderabad,paid_ads,True,False,False,False,2025-03-17 23:14:00
user_1037,desktop,Delhi,organic_search,True,True,False,False,2025-03-01 00:19:00
user_1038,mobile,Ahmedabad,email,True,False,False,False,2025-04-29 21:46:00
user_1039,mobile,Kolkata,organic_search,True,False,False,False,2025-05-09 13:34:00
user_1040,mobile,Hyderabad,social_media,True,False,False,False,2025-04-18 07:15:00
user_1041,desktop,Chennai,social_media,True,True,False,False,2025-04-28 11:09:00
user_1042,mobile,Ahmedabad,referral,True,False,False,False,2025-04-05 06:59:00
user_1043,desktop,Chennai,referral,True,False,False,False,2025-03-15 01:51:00
user_1044,desktop,Delhi,direct,True,True,False,False,2025-05-24 13:39:00
user_1045,desktop,Chennai,email,True,False,False,False,2025-03-03 07:13:00
user_1046,mobile,Mumbai,paid_ads,True,True,True,True,2025-03-09 03:38:00
user_1047,mobile,Bangalore,email,True,True,False,False,2025-03-05 14:38:00
user_1048,desktop,Bangalore,referral,True,False,False,False,2025-05-26 22:55:00
user_1049,mobile,Mumbai,organic_search,True,False,False,False,2025-03-07 07:47:00
user_1050,desktop,Mumbai,paid_ads,True,True,False,False,2025-03-06 12:28:00
user_1051,mobile,Mumbai,organic_search,True,True,True,False,2025-03-30 17:13:00
user_1052,tablet,Chennai,social_media,True,False,False,False,2025-03-08 04:32:00
user_1053,desktop,Kolkata,paid_ads,True,True,False,False,2025-04-07 07:52:00
user_1054,tablet,Indore,social_media,True,True,True,False,2025-05-13 10:36:00
user_1055,mobile,Delhi,social_media,True,False,False,False,2025-05-16 21:52:00
user_1056,desktop,Hyderabad,referral,True,True,False,False,2025-04-11 07:19:00
user_1057,mobile,Ahmedabad,social_media,True,False,False,False,2025-03-19 21:33:00
user_1058,mobile,Mumbai,email,True,True,False,False,2025-03-29 13:19:00
user_1059,desktop,Chennai,paid_ads,True,False,False,False,2025-04-05 01:35:00
user_1060,desktop,Kolkata,paid_ads,True,True,True,False,2025-05-15 23:58:00
user_1061,tablet,Mumbai,paid_ads,True,False,False,False,2025-03-23 20:43:00
user_1062,desktop,Pune,organic_search,True,True,False,False,2025-04-24 17:31:00
user_1063,mobile,Kolkata,paid_ads,True,False,False,False,2025-03-07 11:41:00
user_1064,mobile,Mumbai,social_media,True,False,False,False,2025-05-25 12:50:00
user_1065,desktop,Mumbai,social_media,True,False,False,False,2025-05-07 10:44:00
user_1066,mobile,Mumbai,social_media,True,True,False,False,2025-04-23 13:09:00
user_1067,mobile,Delhi,paid_ads,True,False,False,False,2025-04-08 12:11:00
user_1068,mobile,Bangalore,paid_ads,True,True,False,False,2025-05-08 15:15:00
user_1069,mobile,Hyderabad,social_media,True,False,False,False,2025-03-29 09:54:00
user_1070,mobile,Delhi,organic_search,True,True,False,False,2025-05-30 04:51:00
user_1071,mobile,Ahmedabad,organic_search,True,True,False,False,2025-04-29 01:35:00
user_1072,mobile,Delhi,organic_search,True,True,False,False,2025-04-22 13:35:00
user_1073,mobile,Mumbai,organic_search,True,False,False,False,2025-05-07 04:24:00
user_1074,tablet,Delhi,organic_search,True,False,False,False,2025-04-01 08:13:00
user_1075,mobile,Hyderabad,organic_search,True,True,False,False,2025-04-12 20:05:00
user_1076,mobile,Bangalore,organic_search,True,False,False,False,2025-04-27 11:05:00
user_1077,desktop,Delhi,social_media,True,False,False,False,2025-05-08 23:53:00
user_1078,mobile,Mumbai,organic_search,True,False,False,False,2025-03-25 01:17:00
user_1079,tablet,Kolkata,paid_ads,True,True,False,False,2025-04-18 21:38:00
user_1080,desktop,Indore,direct,True,False,False,False,2025-05-17 01:55:00
user_1081,mobile,Delhi,email,True,False,False,False,2025-03-10 06:51:00
user_1082,mobile,Bangalore,paid_ads,True,True,False,False,2025-05-15 23:42:00
user_1083,desktop,Hyderabad,direct,True,False,False,False,2025-05-11 06:30:00
user_1084,tablet,Chennai,paid_ads,True,True,True,False,2025-03-27 10:19:00
user_1085,mobile,Bangalore,organic_search,True,False,False,False,2025-03-02 06:59:00
user_1086,desktop,Ahmedabad,referral,True,False,False,False,2025-03-25 23:07:00
user_1087,mobile,Hyderabad,direct,True,True,True,True,2025-05-01 07:44:00
user_1088,tablet,Bangalore,paid_ads,True,True,False,False,2025-05-17 22:13:00
user_1089,mobile,Hyderabad,social_media,True,True,False,False,2025-04-20 07:35:00
user_1090,tablet,Jaipur,social_media,True,True,False,False,2025-04-11 09:24:00
user_1091,desktop,Kolkata,organic_search,True,False,False,False,2025-04-29 17:41:00
user_1092,desktop,Mumbai,organic_search,True,False,False,False,2025-04-15 09:16:00
user_1093,mobile,Delhi,paid_ads,True,True,False,False,2025-04-16 16:56:00
user_1094,mobile,Bangalore,direct,True,False,False,False,2025-05-03 14:06:00
user_1095,mobile,Delhi,organic_search,True,True,False,False,2025-04-30 10:58:00
user_1096,mobile,Chennai,email,True,False,False,False,2025-03-27 11:20:00
user_1097,mobile,Kolkata,organic_search,True,True,False,False,2025-04-22 01:36:00
user_1098,desktop,Chennai,paid_ads,True,False,False,False,2025-03-29 23:09:00
user_1099,mobile,Indore,social_media,True,True,False,False,2025-03-03 08:35:00
user_1100,mobile,Delhi,social_media,True,True,False,False,2025-05-14 18:46:00
user_1101,tablet,Pune,organic_search,True,False,False,False,2025-04-23 09:09:00
user_1102,desktop,Kolkata,paid_ads,True,True,False,False,2025-03-26 10:14:00
user_1103,tablet,Delhi,social_media,True,False,False,False,2025-04-18 18:53:00
user_1104,tablet,Chennai,organic_search,True,False,False,False,2025-04-01 15:35:00
user_1105,mobile,Mumbai,organic_search,True,False,False,False,2025-05-23 21:21:00
user_1106,mobile,Kolkata,social_media,True,False,False,False,2025-04-02 15:46:00
user_1107,desktop,Hyderabad,paid_ads,True,True,True,True,2025-05-22 23:31:00
user_1108,desktop,Delhi,organic_search,True,False,False,False,2025-04-28 05:46:00
user_1109,mobile,Chennai,paid_ads,True,False,False,False,2025-04-15 05:08:00
user_1110,desktop,Hyderabad,direct,True,True,True,False,2025-05-09 15:11:00
user_1111,mobile,Delhi,organic_search,True,False,False,False,2025-05-09 20:03:00
user_1112,mobile,Mumbai,social_media,True,False,False,False,2025-05-07 01:53:00
user_1113,mobile,Bangalore,organic_search,True,False,False,False,2025-03-10 21:03:00
user_1114,desktop,Hyderabad,organic_search,True,True,False,False,2025-03-01 13:08:00
user_1115,desktop,Pune,organic_search,True,False,False,False,2025-05-20 07:04:00
user_1116,mobile,Ahmedabad,paid_ads,True,True,True,False,2025-05-30 04:00:00
user_1117,desktop,Bangalore,email,True,False,False,False,2025-03-28 16:29:00
user_1118,mobile,Kolkata,organic_search,True,False,False,False,2025-04-17 01:39:00
user_1119,mobile,Bangalore,social_media,True,True,False,False,2025-05-21 21:59:00
user_1120,desktop,Chennai,paid_ads,True,False,False,False,2025-05-18 15:42:00
user_1121,tablet,Delhi,organic_search,True,False,False,False,2025-05-02 00:00:00
user_1122,desktop,Delhi,paid_ads,True,False,False,False,2025-05-08 17:26:00
user_1123,desktop,Hyderabad,email,True,True,True,False,2025-03-02 00:33:00
user_1124,desktop,Mumbai,email,True,False,False,False,2025-04-05 17:18:00
user_1125,desktop,Chennai,email,True,False,False,False,2025-03-03 16:52:00
user_1126,mobile,Pune,paid_ads,True,False,False,False,2025-05-29 21:27:00
user_1127,mobile,Bangalore,email,True,True,False,False,2025-03-23 03:58:00
user_1128,mobile,Bangalore,organic_search,True,True,True,True,2025-03-13 16:09:00
user_1129,mobile,Pune,social_media,True,False,False,False,2025-03-31 06:39:00
user_1130,desktop,Kolkata,direct,True,True,False,False,2025-05-07 08:52:00
user_1131,mobile,Delhi,organic_search,True,False,False,False,2025-04-15 08:50:00
user_1132,mobile,Delhi,paid_ads,True,True,False,False,2025-04-20 02:23:00
user_1133,mobile,Chennai,social_media,True,False,False,False,2025-04-21 14:36:00
user_1134,desktop,Hyderabad,social_media,True,False,False,False,2025-04-01 22:14:00
user_1135,mobile,Mumbai,organic_search,True,False,False,False,2025-04-08 21:52:00
user_1136,desktop,Delhi,referral,True,True,False,False,2025-03-11 20:54:00
user_1137,mobile,Pune,social_media,True,False,False,False,2025-05-23 01:05:00
user_1138,mobile,Chennai,organic_search,True,False,False,False,2025-04-21 12:24:00
user_1139,desktop,Indore,organic_search,True,False,False,False,2025-05-10 15:03:00
user_1140,desktop,Kolkata,email,True,True,True,False,2025-05-21 00:44:00
user_1141,mobile,Ahmedabad,organic_search,True,False,False,False,2025-03-22 02:31:00
user_1142,desktop,Delhi,organic_search,True,False,False,False,2025-04-25 20:50:00
user_1143,desktop,Kolkata,social_media,True,True,False,False,2025-04-12 18:54:00
user_1144,mobile,Mumbai,social_media,True,False,False,False,2025-03-13 16:58:00
user_1145,desktop,Chennai,social_media,True,True,True,False,2025-03-06 07:13:00
user_1146,desktop,Bangalore,paid_ads,True,False,False,False,2025-05-28 18:30:00
user_1147,desktop,Delhi,email,True,False,False,False,2025-04-04 01:59:00
user_1148,desktop,Pune,referral,True,True,False,False,2025-03-10 21:59:00
user_1149,desktop,Pune,organic_search,True,True,False,False,2025-04-05 17:36:00
user_1150,desktop,Mumbai,social_media,True,False,False,False,2025-05-24 01:11:00
user_1151,desktop,Hyderabad,direct,True,True,False,False,2025-04-10 00:13:00
user_1152,desktop,Delhi,social_media,True,True,False,False,2025-05-15 04:48:00
user_1153,desktop,Bangalore,social_media,True,True,False,False,2025-04-20 02:19:00
user_1154,desktop,Pune,organic_search,True,True,False,False,2025-03-21 18:15:00
user_1155,desktop,Delhi,paid_ads,True,True,False,False,2025-05-12 12:43:00
user_1156,mobile,Ahmedabad,social_media,True,True,False,False,2025-05-09 10:24:00
user_1157,desktop,Mumbai,social_media,True,True,False,False,2025-03-18 22:46:00
user_1158,desktop,Chennai,referral,True,False,False,False,2025-03-11 16:47:00
user_1159,mobile,Chennai,organic_search,True,False,False,False,2025-04-14 01:06:00
user_1160,desktop,Delhi,organic_search,True,True,False,False,2025-04-25 07:53:00
user_1161,mobile,Delhi,organic_search,True,False,False,False,2025-03-10 10:38:00
user_1162,mobile,Pune,social_media,True,False,False,False,2025-05-18 19:25:00
user_1163,desktop,Kolkata,organic_search,True,True,False,False,2025-04-11 00:40:00
user_1164,mobile,Delhi,social_media,True,False,False,False,2025-04-04 14:31:00
user_1165,desktop,Hyderabad,paid_ads,True,False,False,False,2025-03-30 11:35:00
user_1166,desktop,Mumbai,paid_ads,True,True,False,False,2025-04-18 13:11:00
user_1167,mobile,Delhi,organic_search,True,True,True,True,2025-05-27 18:42:00
user_1168,mobile,Bangalore,direct,True,False,False,False,2025-04-18 02:49:00
